,date,open,high,low,close,volume
10611,2015-05-26,13.2637,13.3395,13.1311,13.3016,431460
10612,2015-05-27,13.2637,13.4721,13.2258,13.4153,474704
10613,2015-05-28,13.4343,13.5006,13.2921,13.4343,502593
10614,2015-05-29,13.4058,13.4627,13.1311,13.169,605654
10615,2015-06-01,13.2637,13.4532,13.0648,13.3869,673878
10616,2015-06-02,13.3206,13.4627,13.2637,13.4058,656798
10617,2015-06-03,13.4058,13.6143,13.33,13.529,632484
10618,2015-06-04,13.4437,13.5953,13.3964,13.4816,661970
10619,2015-06-05,13.3585,13.6237,13.2258,13.5385,863478
10620,2015-06-08,13.529,13.5953,13.3111,13.4058,999539
10621,2015-06-09,13.3869,13.4153,13.1311,13.169,618909
10622,2015-06-10,13.2637,13.4721,13.2163,13.3395,535954
10623,2015-06-11,13.3111,13.3111,13.1879,13.2353,516652
10624,2015-06-12,13.2732,13.3111,13.0932,13.2448,381012
10625,2015-06-15,13.1216,13.2542,12.9511,13.1974,578061
10626,2015-06-16,13.1311,13.529,13.1121,13.5195,638158
10627,2015-06-17,13.5669,13.6427,13.4153,13.4437,574765
10628,2015-06-18,13.51,13.6332,13.4532,13.5479,556489
10629,2015-06-19,13.5858,13.6427,13.4816,13.529,774037
10630,2015-06-22,13.5669,13.7089,13.5479,13.6616,339152
10631,2015-06-23,13.6522,13.7469,13.5764,13.6995,296712
10632,2015-06-24,13.6806,13.7185,13.349,13.4437,545113
10633,2015-06-25,13.51,13.5858,13.4153,13.4911,451871
10634,2015-06-26,13.529,13.7279,13.4248,13.5953,1643544
10635,2015-06-29,13.4627,13.5479,12.8279,12.8658,955870
10636,2015-06-30,12.9795,13.0363,12.8469,12.9321,748161
10637,2015-07-01,13.0742,13.1974,12.97,13.0269,604536
10638,2015-07-02,13.0837,13.1785,12.809,12.9416,483355
10639,2015-07-06,12.7995,12.9369,12.4016,12.4679,1079293
10640,2015-07-07,12.4774,12.4868,12.1268,12.411,610332
10641,2015-07-08,12.2689,12.3921,12.2121,12.3163,662681
10642,2015-07-09,12.4868,12.5247,12.2879,12.3353,740834
10643,2015-07-10,12.5342,12.6574,12.5153,12.5532,480480
10644,2015-07-13,12.6,12.8471,12.6,12.7711,351195
10645,2015-07-14,12.7806,12.8281,12.7141,12.7806,325555
10646,2015-07-15,12.7711,12.8471,12.676,12.6855,420748
10647,2015-07-16,12.7711,12.8756,12.6475,12.695,523973
10648,2015-07-17,12.6665,12.7045,12.4955,12.5525,675015
10649,2015-07-20,12.5525,12.7521,12.4812,12.6855,601032
10650,2015-07-21,12.695,12.8186,12.5145,12.5525,610405
10651,2015-07-22,12.5715,12.7806,12.5525,12.638,355690
10652,2015-07-23,12.676,12.7806,12.5715,12.619,549981
10653,2015-07-24,12.581,12.6855,12.5145,12.6095,604013
10654,2015-07-27,12.5145,12.6,12.391,12.5145,548023
10655,2015-07-28,12.562,12.5904,12.3435,12.505,511074
10656,2015-07-29,12.4765,12.6665,12.4195,12.5905,345144
10657,2015-07-30,12.505,12.6,12.353,12.543,634043
10658,2015-07-31,12.5715,12.6285,12.4907,12.562,668282
10659,2015-08-03,12.5715,12.5715,12.315,12.448,501830
10660,2015-08-04,12.448,12.638,12.4385,12.524,433707
10661,2015-08-05,12.5905,12.7616,12.4385,12.5335,943190
10662,2015-08-06,12.4765,12.7141,11.7543,12.1629,1175502
10663,2015-08-07,12.1154,12.5525,12.1154,12.5335,838231
10664,2015-08-10,12.6285,12.7568,12.5525,12.6,668356
10665,2015-08-11,12.429,12.5525,12.3245,12.372,447885
10666,2015-08-12,12.2294,12.334,12.0869,12.2294,710957
10667,2015-08-13,12.2484,12.353,12.0394,12.2389,505173
10668,2015-08-14,12.2009,12.353,12.1344,12.2769,444021
10669,2015-08-17,12.2579,12.4575,12.1724,12.4575,569026
10670,2015-08-18,12.4385,12.4602,12.2864,12.3055,381726
10671,2015-08-19,12.1629,12.1914,12.0014,12.0204,705939
10672,2015-08-20,11.8779,11.9444,11.6118,11.6308,706170
10673,2015-08-21,11.4027,11.9301,11.2317,11.6498,1155253
10674,2015-08-24,11.0036,11.4312,10.9371,11.1082,1388342
10675,2015-08-25,11.4693,11.4693,11.1082,11.1272,866609
10676,2015-08-26,11.3837,11.4027,11.0607,11.3362,760268
10677,2015-08-27,11.3932,11.5548,11.2697,11.4122,1140731
10678,2015-08-28,11.4407,11.8303,11.3932,11.7163,1013681
10679,2015-08-31,11.6783,11.7448,11.5453,11.5548,945529
10680,2015-09-01,11.3172,11.4598,11.1937,11.2317,955037
10681,2015-09-02,11.4027,11.4312,11.1177,11.2982,736612
10682,2015-09-03,11.3077,11.4788,11.2222,11.3837,779028
10683,2015-09-04,11.3172,11.4312,11.2792,11.2982,733863
10684,2015-09-08,11.5928,11.6783,11.3837,11.5738,938352
10685,2015-09-09,11.6498,11.7258,11.398,11.4217,594525
10686,2015-09-10,11.4027,11.4788,11.2602,11.2982,608898
10687,2015-09-11,11.2412,11.4075,11.2127,11.2887,618950
10688,2015-09-14,11.2982,11.3077,11.1652,11.1937,448634
10689,2015-09-15,11.2317,11.4217,11.2032,11.4122,620151
10690,2015-09-16,11.4407,11.6118,11.4312,11.5453,411295
10691,2015-09-17,11.5833,11.7258,11.4502,11.4788,788719
10692,2015-09-18,11.3932,11.7638,11.3457,11.3932,1655826
10693,2015-09-21,11.4598,11.5928,11.4122,11.4217,705004
10694,2015-09-22,11.3172,11.3457,11.1082,11.1652,578015
10695,2015-09-23,11.1937,11.2507,11.0797,11.1177,390569
10696,2015-09-24,11.0226,11.1082,10.9086,11.0416,781542
10697,2015-09-25,11.1557,11.2222,11.0321,11.0702,722770
10698,2015-09-28,11.0702,11.1557,10.9276,10.9846,685521
10699,2015-09-29,10.9941,11.0892,10.9181,11.0226,675027
10700,2015-09-30,11.1462,11.3647,11.1462,11.2222,1429286
10701,2015-10-01,11.2792,11.3172,11.0321,11.2127,970988
10702,2015-10-02,11.1177,11.4788,11.0797,11.4598,988904
10703,2015-10-05,11.5921,11.8685,11.5921,11.8113,900820
10704,2015-10-06,11.8209,11.9925,11.7923,11.8018,953555
10705,2015-10-07,11.859,12.1164,11.859,12.002,1274832
10706,2015-10-08,12.0211,12.2784,11.9353,12.1641,1635585
10707,2015-10-09,12.2022,12.3642,12.1164,12.2784,1335308
10708,2015-10-12,12.2689,12.45,12.2403,12.2403,766503
10709,2015-10-13,12.1927,12.431,11.9257,11.9353,5741062
10710,2015-10-14,11.9448,12.2213,11.8972,11.9925,1087488
10711,2015-10-15,12.0592,12.2975,12.0211,12.288,1257416
10712,2015-10-16,12.3261,12.3452,12.1355,12.2213,738953
10713,2015-10-19,12.1927,12.3928,12.1736,12.307,946554
10714,2015-10-20,12.288,12.4405,12.0592,12.4024,695740
10715,2015-10-21,12.4214,12.4596,12.0497,12.0497,607557
10716,2015-10-22,12.0973,12.3642,12.0687,12.2689,607316
10717,2015-10-23,12.3547,12.4786,12.2718,12.4214,660769
10718,2015-10-26,12.3928,12.431,12.2975,12.3642,394099
10719,2015-10-27,12.2975,12.3261,12.0687,12.1259,640094
10720,2015-10-28,12.1545,12.4405,12.145,12.4405,1113730
10721,2015-10-29,13.2127,13.4415,12.3833,12.6312,1384260
10722,2015-10-30,12.6598,12.7742,12.5168,12.6598,1211626
10723,2015-11-02,12.6598,13.2794,12.6598,13.2127,1312601
10724,2015-11-03,13.2127,13.2889,12.9172,13.1555,1159636
10725,2015-11-04,13.1841,13.1841,12.86,13.0125,786680
10726,2015-11-05,13.0125,13.0888,12.879,13.0411,444197
10727,2015-11-06,12.9839,13.0411,12.7551,12.9934,846191
10728,2015-11-09,12.9934,12.9934,12.7837,12.86,597132
10729,2015-11-10,12.8028,12.9553,12.7456,12.9458,524270
10730,2015-11-11,12.9744,13.0888,12.9553,12.9553,286124
10731,2015-11-12,12.86,12.8695,12.574,12.574,657666
10732,2015-11-13,12.5454,12.9076,12.5072,12.7074,700931
10733,2015-11-16,12.6693,12.9267,12.5835,12.8695,709422
10734,2015-11-17,12.879,13.1745,12.7932,13.003,704971
10735,2015-11-18,13.0125,13.2985,12.9982,13.2889,674599
10736,2015-11-19,13.2508,13.3414,13.1555,13.2794,993276
10737,2015-11-20,13.3652,13.4033,13.2222,13.2699,677413
10738,2015-11-23,13.2413,13.3938,13.1841,13.3843,526697
10739,2015-11-24,13.2889,13.5368,13.2508,13.4891,565024
10740,2015-11-25,13.4796,13.594,13.3747,13.5845,336498
10741,2015-11-27,13.5463,13.5463,13.2413,13.4605,377021
10742,2015-11-30,13.5177,13.5368,13.3652,13.4224,767657
10743,2015-12-01,13.451,13.6035,13.4129,13.5559,711389
10744,2015-12-02,13.5749,13.6035,13.3366,13.3652,411801
10745,2015-12-03,13.3652,13.4224,12.9172,12.9934,1100419
10746,2015-12-04,13.0125,13.2699,13.0125,13.2031,597063
10747,2015-12-07,13.165,13.1745,13.003,13.0888,399881
10748,2015-12-08,12.9648,13.1412,12.8981,13.0125,600565
10749,2015-12-09,12.9553,13.1364,12.8123,12.8409,619345
10750,2015-12-10,12.8504,12.9267,12.6979,12.7837,560586
10751,2015-12-11,12.574,12.7646,12.5549,12.6216,612254
10752,2015-12-14,12.6121,12.7646,12.4786,12.5263,560669
10753,2015-12-15,12.6312,12.8314,12.6169,12.7837,596461
10754,2015-12-16,12.879,13.0363,12.8218,12.9934,563995
10755,2015-12-17,13.022,13.0697,12.7551,12.7551,420572
10756,2015-12-18,12.6693,12.8981,12.6312,12.7742,1787287
10757,2015-12-21,12.8695,12.9553,12.6502,12.7742,705230
10758,2015-12-22,12.8218,13.165,12.717,13.0506,595343
10759,2015-12-23,13.1078,13.195,13.0506,13.1269,480607
10760,2015-12-24,13.1555,13.2174,13.0792,13.0888,266656
10761,2015-12-28,13.0602,13.1364,12.8409,13.0411,403558
10762,2015-12-29,13.1078,13.1459,12.9362,13.0983,587426
10763,2015-12-30,13.0983,13.1555,12.9648,12.9648,324786
10764,2015-12-31,12.8886,12.9839,12.7551,12.7932,556645
10765,2016-01-04,12.6312,12.6502,12.3356,12.4024,822824
10766,2016-01-05,12.4214,12.5883,12.3547,12.4977,682266
10767,2016-01-06,12.2594,12.4786,12.2499,12.3928,902915
10768,2016-01-07,12.145,12.4691,12.0592,12.3261,910656
10769,2016-01-08,12.4119,12.5168,12.145,12.1641,711502
10770,2016-01-11,12.2981,12.2981,11.9634,12.0973,507458
10771,2016-01-12,12.1834,12.279,11.9348,12.0973,583236
10772,2016-01-13,12.1738,12.2121,11.7052,11.7435,695016
10773,2016-01-14,11.7626,12.346,11.7052,12.2408,779118
10774,2016-01-15,11.9061,12.126,11.82,12.0399,713128
10775,2016-01-19,12.1738,12.2503,11.82,11.9348,527934
10776,2016-01-20,11.7339,11.8869,11.3227,11.7817,1082207
10777,2016-01-21,11.7626,11.9778,11.5522,11.8104,586450
10778,2016-01-22,12.0017,12.2121,11.973,12.193,558423
10779,2016-01-25,12.1451,12.2503,11.9539,11.9826,369870
10780,2016-01-26,12.0304,12.4703,12.0304,12.4607,744310
10781,2016-01-27,12.4033,12.4798,12.2216,12.2408,499694
10782,2016-01-28,12.3555,12.4225,12.1356,12.2695,421663
10783,2016-01-29,12.3364,12.652,12.3268,12.6424,1304180
10784,2016-02-01,12.5181,12.585,12.3364,12.3938,580708
10785,2016-02-02,12.2312,12.2599,12.0878,12.1164,411334
10786,2016-02-03,12.2408,12.3268,11.9348,12.2121,629691
10787,2016-02-04,12.8624,12.8624,12.2981,12.4033,833917
10788,2016-02-05,12.2312,12.3077,11.7626,11.9348,1195221
10789,2016-02-08,11.7817,11.9539,11.5618,11.8965,742638
10790,2016-02-09,11.7052,11.9252,11.6096,11.7148,454164
10791,2016-02-10,11.7722,11.9826,11.6383,11.7339,533421
10792,2016-02-11,11.5522,11.8104,11.4757,11.7148,850127
10793,2016-02-12,11.8678,11.9348,11.7435,11.8678,441354
10794,2016-02-16,12.0686,12.2408,11.9826,12.2312,420059
10795,2016-02-17,12.3173,12.4512,11.9539,12.2981,792138
10796,2016-02-18,12.346,12.4512,12.2121,12.2599,606221
10797,2016-02-19,12.2408,12.3555,11.973,12.1356,895687
10798,2016-02-22,12.2312,12.4512,12.2216,12.2408,636311
10799,2016-02-23,12.2312,12.4798,12.1643,12.2695,453124
10800,2016-02-24,11.9348,12.0495,11.4757,11.9061,867705
10801,2016-02-25,11.9156,12.1738,11.7339,11.9156,810338
10802,2016-02-26,11.9634,12.145,11.8965,12.0017,476858
10803,2016-02-29,11.973,12.2216,11.9204,12.0208,730483
10804,2016-03-01,12.2121,12.3268,12.0505,12.1738,858731
10805,2016-03-02,12.1643,12.2216,12.0591,12.2025,398067
10806,2016-03-03,12.2025,12.3842,12.193,12.3364,637131
10807,2016-03-04,12.3268,12.432,11.8104,12.193,999520
10808,2016-03-07,12.1356,12.2599,12.0782,12.2312,588231
10809,2016-03-08,12.193,12.2025,11.9634,11.973,560876
10810,2016-03-09,12.0304,12.1834,11.9634,12.0399,684059
10811,2016-03-10,12.0591,12.1164,11.8487,12.0686,533635
10812,2016-03-11,12.1834,12.3364,12.0495,12.3364,573578
10813,2016-03-14,12.2886,12.3555,12.1164,12.2312,282639
10814,2016-03-15,12.1643,12.1643,11.9826,11.9921,394203
10815,2016-03-16,11.9634,12.193,11.9252,12.1451,635486
10816,2016-03-17,12.0973,12.2551,12.0399,12.2121,577420
10817,2016-03-18,12.2312,12.4607,12.1451,12.1834,1422770
10818,2016-03-21,12.1738,12.2121,12.0495,12.0591,307165
10819,2016-03-22,11.9921,12.0495,11.9443,12.0113,391384
10820,2016-03-23,11.9921,12.0304,11.9252,11.9252,514504
10821,2016-03-24,11.8487,12.0113,11.7817,11.9826,639133
10822,2016-03-28,12.0495,12.1069,11.8965,11.973,564241
10823,2016-03-29,11.973,12.1738,11.8678,12.1164,841766
10824,2016-03-30,12.2025,12.2121,12.0304,12.0495,672798
10825,2016-03-31,12.0399,12.126,11.863,11.9156,803848
10826,2016-04-01,11.7817,12.2408,11.7711,12.193,706156
10827,2016-04-04,12.1741,12.2557,12.0686,12.0782,393250
10828,2016-04-05,11.9535,12.1348,11.9247,11.9727,616640
10829,2016-04-06,11.9439,12.0062,11.6465,11.9823,854294
10830,2016-04-07,11.9343,12.059,11.7041,11.7424,720769
10831,2016-04-08,11.8288,11.9151,11.6657,11.8288,564050
10832,2016-04-11,11.848,11.9919,11.7983,11.9151,572221
10833,2016-04-12,11.9055,12.1166,11.8959,11.9823,402889
10834,2016-04-13,12.0878,12.2797,12.0302,12.2797,529698
10835,2016-04-14,12.3084,12.3084,12.1741,12.1933,433483
10836,2016-04-15,12.1933,12.318,12.1645,12.2797,445443
10837,2016-04-18,12.2701,12.414,12.2125,12.2893,537583
10838,2016-04-19,12.3852,12.4332,12.2701,12.3276,433182
10839,2016-04-20,12.318,12.3468,12.1837,12.2317,417966
10840,2016-04-21,12.2029,12.3948,12.1933,12.2605,398597
10841,2016-04-22,12.2605,12.414,12.2605,12.3564,580824
10842,2016-04-25,12.414,12.4715,12.3324,12.4236,547211
10843,2016-04-26,12.4715,12.6058,12.3756,12.5675,677862
10844,2016-04-27,12.5483,12.625,12.4427,12.5867,386208
10845,2016-04-28,12.5483,12.6058,12.3564,12.366,384905
10846,2016-04-29,12.366,12.3756,12.1837,12.2988,417433
10847,2016-05-02,12.2988,12.3948,12.2173,12.3564,979431
10848,2016-05-03,12.2509,12.2509,11.8,11.9439,1100304
10849,2016-05-04,11.9055,12.0014,11.7424,11.8288,768613
10850,2016-05-05,11.8575,11.9631,11.7616,11.7808,528462
10851,2016-05-06,11.7328,11.9919,11.6561,11.9631,797481
10852,2016-05-09,11.9439,12.0254,11.8288,11.8671,619511
10853,2016-05-10,11.9439,11.9823,11.8,11.9055,434884
10854,2016-05-11,11.848,11.9247,11.752,11.7616,422992
10855,2016-05-12,11.8192,11.824,11.5985,11.6753,611522
10856,2016-05-13,11.6465,11.7232,11.5697,11.6369,494463
10857,2016-05-16,11.6945,11.8623,11.5889,11.7904,774428
10858,2016-05-17,11.7328,11.8336,11.4738,11.5122,880471
10859,2016-05-18,11.4834,11.6561,11.4834,11.5218,484617
10860,2016-05-19,11.4738,11.5697,11.3011,11.3779,452766
10861,2016-05-20,11.445,11.6561,11.4258,11.5985,475868
10862,2016-05-23,11.5697,11.5697,11.3107,11.3203,1429970
10863,2016-05-24,11.4067,11.5601,11.3779,11.5218,1658786
10864,2016-05-25,11.541,11.6081,11.445,11.4642,638165
10865,2016-05-26,11.4642,11.5314,11.4354,11.4738,513139
10866,2016-05-27,11.4738,11.541,11.445,11.4546,549003
10867,2016-05-31,11.4738,11.5985,11.4642,11.5985,969575
10868,2016-06-01,11.5506,11.6801,11.5122,11.6369,632822
10869,2016-06-02,11.5793,11.6561,11.5026,11.6177,745686
10870,2016-06-03,11.6177,11.6177,11.5026,11.541,693896
10871,2016-06-06,11.541,11.7136,11.5314,11.6561,516624
10872,2016-06-07,11.6753,11.7232,11.5314,11.5314,537317
10873,2016-06-08,11.5314,11.6177,11.5122,11.5889,315645
10874,2016-06-09,11.5218,11.5697,11.4354,11.5506,517362
10875,2016-06-10,11.4354,11.4546,11.3299,11.3683,437791
10876,2016-06-13,11.3299,11.4258,11.2723,11.3299,704612
10877,2016-06-14,11.3395,11.4642,11.3076,11.3971,677768
10878,2016-06-15,11.4162,11.5026,11.3587,11.3779,478266
10879,2016-06-16,11.2819,11.3395,11.1093,11.3299,655923
10880,2016-06-17,11.3587,11.4738,11.234,11.3587,1465779
10881,2016-06-20,11.493,11.5985,11.4642,11.4738,442180
10882,2016-06-21,11.4354,11.5314,11.3299,11.3683,411670
10883,2016-06-22,11.4162,11.5218,11.3203,11.3395,559860
10884,2016-06-23,11.4642,11.5362,11.4067,11.4546,777513
10885,2016-06-24,11.0421,11.5506,11.0037,11.3299,3109639
10886,2016-06-27,11.2436,11.2436,10.9845,11.0709,1124866
10887,2016-06-28,11.1284,11.2196,11.0901,11.186,1276051
10888,2016-06-29,11.3299,11.4067,11.2771,11.3875,484175
10889,2016-06-30,11.4354,11.6177,11.3971,11.6081,802288
10890,2016-07-01,11.5985,11.7136,11.5362,11.5985,569530
10891,2016-07-05,11.5985,11.6465,11.2867,11.4258,676971
10892,2016-07-06,11.3587,11.5697,11.3107,11.5697,786360
10893,2016-07-07,11.5314,11.6561,11.4834,11.6081,628450
10894,2016-07-08,11.6753,11.8,11.6753,11.7808,591666
10895,2016-07-11,11.8477,11.9536,11.8381,11.9247,499110
10896,2016-07-12,11.9728,12.1846,11.9632,12.1172,577444
10897,2016-07-13,12.1653,12.2327,12.1364,12.2038,390352
10898,2016-07-14,12.2519,12.2808,12.1797,12.2616,539800
10899,2016-07-15,12.3193,12.3771,12.1846,12.3578,754202
10900,2016-07-18,12.3289,12.4974,12.3289,12.3771,536324
10901,2016-07-19,12.3867,12.4204,12.3193,12.3482,484810
10902,2016-07-20,12.3482,12.454,12.3097,12.3963,397993
10903,2016-07-21,12.3771,12.4589,12.2712,12.3289,599032
10904,2016-07-22,12.2904,12.4155,12.2904,12.4059,353458
10905,2016-07-25,12.4059,12.4637,12.3674,12.4059,253059
10906,2016-07-26,12.3867,12.4829,12.3482,12.4733,483922
10907,2016-07-27,12.454,12.4733,12.3001,12.3097,898324
10908,2016-07-28,12.2519,12.3097,12.0017,12.2519,974170
10909,2016-07-29,12.2519,12.5118,12.1846,12.4925,1198864
10910,2016-08-01,12.5022,12.5744,12.4059,12.531,842378
10911,2016-08-02,12.5118,12.5599,12.1701,12.3001,1168673
10912,2016-08-03,12.2423,12.3674,12.2423,12.2712,827672
10913,2016-08-04,12.2327,12.3578,12.2231,12.2616,668195
10914,2016-08-05,12.3482,12.4733,12.2423,12.3578,591854
10915,2016-08-08,12.3578,12.3674,12.2808,12.2904,407572
10916,2016-08-09,12.2616,12.3193,12.2327,12.3097,528215
10917,2016-08-10,12.3001,12.3578,12.2231,12.2231,330032
10918,2016-08-11,12.3001,12.3386,12.1461,12.2038,465286
10919,2016-08-12,12.1749,12.3001,12.1557,12.3001,384018
10920,2016-08-15,12.3097,12.531,12.3097,12.4637,583526
10921,2016-08-16,12.4444,12.4713,12.3963,12.4155,409601
10922,2016-08-17,12.4252,12.4829,12.3867,12.4348,449672
10923,2016-08-18,12.4348,12.5118,12.4155,12.454,450071
